acc_ref,beat_no,severity,no_vehicle,no_casualt,a_date,a_day,a_date_day,a_date_mon,a_date_yr,a_time_hr,a_time_min,loc_auth,road1_class,road1_no,road_type,speed_limi,junc_det,junc_ctrl,road2_class,road2_no,light_cond,weather,road_surf,spec_cond,cway_hzrds,ovrtk_patrn,easting,northing,net_id,net_type,acc_type,text_id,division,Postcode,ped_xing_hc,ped_xing_p,place_reported,latitude,longitude,geojson
641412,,Slight,1,1,15/11/2012,Thursday,15,November,12,15,15,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,323540,671630,554699,Segment,Pedestrian,363266,unset,EH111NJ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9316862523,-3.2239482125,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.2239482125, 55.9316862523}}"
641812,,Slight,1,1,14/11/2012,Wednesday,14,November,12,1,30,230,C,,Single carriageway - 2 lanes,50,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,325110,670100,553483,Segment,S.V.N.P.,363267,unset,EH106JZ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9181879662,-3.19839810993,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.19839810993, 55.9181879662}}"
642412,,Slight,1,1,14/11/2012,Wednesday,14,November,12,16,15,230,C,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,325270,673070,567114,Segment,Bus,363268,unset,EH39HG,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.9448949913,-3.19666057225,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.19666057225, 55.9448949913}}"
643112,,Slight,1,1,12/11/2012,Monday,12,November,12,7,45,230,Unclassified,,Single carriageway - 2 lanes,30,Other junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Raining (without high winds),Dry,None,None,No overtaking,326160,675110,12239669,Junction,Pedestrian,363269,unset,EH74LZ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.9633596963,-3.18297112793,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.18297112793, 55.9633596963}}"
643312,,Slight,2,1,15/11/2012,Thursday,15,November,12,16,20,230,Unclassified,,Single carriageway - 2 lanes,30,Roundabout,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Other,Dry,None,None,No overtaking,327420,674440,12191729,Junction,T.V.N.P.,363270,unset,EH75TU,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.9575324977,-3.16260924897,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.16260924897, 55.9575324977}}"
643512,,Slight,1,4,16/11/2012,Friday,16,November,12,12,10,230,B,900,Single carriageway - 2 lanes,30,Other junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,325840,675370,519846,Junction,Bus,363271,unset,EH74LG,Control by other authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene,55.9656462007,-3.18816810106,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.18816810106, 55.9656462007}}"
645912,,Slight,1,1,17/11/2012,Saturday,17,November,12,13,0,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,322700,672620,559224,Segment,Pedestrian,363272,unset,EH112RB,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9404458673,-3.23767472885,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.23767472885, 55.9404458673}}"
646012,,Serious,1,1,17/11/2012,Saturday,17,November,12,17,35,230,Unclassified,,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,A,71,Darkness: street lights present but unlit,Raining (without high winds),Dry,None,None,No overtaking,322830,672230,521964,Junction,Pedestrian,363273,unset,EH112PP,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene,55.9369630922,-3.23548226524,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.23548226524, 55.9369630922}}"
646112,,Slight,1,1,17/11/2012,Saturday,17,November,12,17,30,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,324540,671060,530410,Junction,Pedestrian,363274,unset,EH104RE,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9267234147,-3.20778523748,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.20778523748, 55.9267234147}}"
648712,,Slight,2,4,18/11/2012,Sunday,18,November,12,14,45,230,A,720,Dual carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,322690,668040,570552,Segment,T.V.N.P.,363275,unset,EH139QP,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.8992985993,-3.23652413965,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.23652413965, 55.8992985993}}"
648812,,Slight,1,1,17/11/2012,Saturday,17,November,12,15,30,230,A,1,Single carriageway - 2 lanes,40,Crossroads,Automatic Traffic Signal,A,1,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,328320,674150,523374,Junction,S.V.N.P.,363276,unset,EH87AA,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,Elsewhere,55.9550622618,-3.14811891833,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.14811891833, 55.9550622618}}"
650612,,Slight,1,1,19/11/2012,Monday,19,November,12,8,30,230,A,8,One way Street,30,Crossroads,Automatic Traffic Signal,B,700,Daylight: no street lighting,Raining with high winds,Dry,None,None,No overtaking,324260,673240,521352,Junction,Pedestrian,363277,unset,EH38DT,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene,55.9462641467,-3.21287751546,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.21287751546, 55.9462641467}}"
651012,,Slight,2,1,19/11/2012,Monday,19,November,12,16,40,230,A,8,Dual carriageway - 2 lanes,40,Crossroads,Automatic Traffic Signal,A,902,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,318030,672740,521643,Junction,T.V.N.P.,363278,unset,EH128LS,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,Elsewhere,55.9407502928,-3.31246259916,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.31246259916, 55.9407502928}}"
652812,,Slight,2,1,14/11/2012,Wednesday,14,November,12,20,0,230,A,90,Single carriageway - 2 lanes,40,Roundabout,Give way sign or markings,A,90,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,318600,674950,519942,Junction,T.V.N.P.,363279,unset,EH48DX,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,\3,55.9607006643,-3.30400590476,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.30400590476, 55.9607006643}}"
653512,,Slight,2,1,20/11/2012,Tuesday,20,November,12,14,20,230,A,71,Roundabout,40,Roundabout,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,320010,670850,529687,Junction,Cyclist,363280,unset,EH114BH,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Central refuge - no other controls,Elsewhere,55.9241048269,-3.28020878838,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.28020878838, 55.9241048269}}"
654112,,Serious,1,1,20/11/2012,Tuesday,20,November,12,21,30,230,C,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,322850,676060,519148,Junction,Cyclist,363281,unset,EH52NN,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9713739623,-3.23625829371,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.23625829371, 55.9713739623}}"
654412,,Slight,2,1,21/11/2012,Wednesday,21,November,12,10,49,230,A,1,Single carriageway - 2 lanes,30,Crossroads,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,327630,674300,520752,Junction,T.V.N.P.,363282,unset,EH76AA,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.956306422,-3.15920858638,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.15920858638, 55.956306422}}"
654512,,Slight,3,3,19/11/2012,Monday,19,November,12,16,52,230,A,1,Dual carriageway - 2 lanes,50,Not at or within 20 metres of junction,unset,\,,Darkness: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,331850,671540,552775,Segment,M.V.N.P.,363283,unset,EH218RX,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9321271788,-3.09093033075,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.09093033075, 55.9321271788}}"
656912,,Slight,2,1,22/11/2012,Thursday,22,November,12,13,25,230,A,7,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Raining (without high winds),Dry,None,None,No overtaking,326090,673170,521580,Junction,Bus,363284,unset,EH89BZ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,Elsewhere,55.9459201745,-3.1835603837,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.1835603837, 55.9459201745}}"
658112,,Slight,2,1,22/11/2012,Thursday,22,November,12,17,25,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Raining with high winds,Dry,None,None,No overtaking,326500,672680,522462,Junction,Cyclist,363285,unset,EH89RB,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9415809214,-3.17686288115,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.17686288115, 55.9415809214}}"
658212,,Slight,3,1,22/11/2012,Thursday,22,November,12,4,10,230,B,6415,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Unknown,Dry,None,None,No overtaking,332430,673310,523677,Junction,M.V.N.P.,363286,unset,EH152PW,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9481111181,-3.08209096655,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.08209096655, 55.9481111181}}"
658612,,Slight,6,1,22/11/2012,Thursday,22,November,12,8,10,230,A,720,Dual carriageway - 2 lanes,70,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,320250,669030,570543,Segment,M.V.N.P.,363287,unset,EH145BP,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9077944515,-3.27583162157,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.27583162157, 55.9077944515}}"
659512,,Slight,2,1,23/11/2012,Friday,23,November,12,5,45,230,A,71,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,Unclassified,,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,322310,671880,522213,Junction,T.V.N.P.,363288,unset,EH112RT,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,Elsewhere,55.9337350449,-3.24370445275,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.24370445275, 55.9337350449}}"
659612,,Slight,1,1,23/11/2012,Friday,23,November,12,13,10,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,323650,674310,0,Unset,Pedestrian,363289,unset,EH42HW,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.9557802675,-3.2229463765,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.2229463765, 55.9557802675}}"
660012,,Slight,2,1,23/11/2012,Friday,23,November,12,13,59,230,Unclassified,,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,325980,671010,533401,Junction,Cyclist,363290,unset,EH93ER,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene,55.9264979843,-3.18472901161,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.18472901161, 55.9264979843}}"
